Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:20I6sIOMTCkB6w7ryavxtO,"Call Me Maybe","Kiss","Carly Rae Jepsen",2012-01-01,193400,83,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-06T06:20:00Z,"","Silent Records IGA",0.782,0.58,7,-6.548,1,0.0407,0.0114,0.00000228,0.108,0.66,120.021,4
spotify:track:0WHi11uzahqpEtPGYCW6oQ,"If I Killed Someone For You","Narrated For You","Alec Benjamin",2018-11-16,185122,71,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-06T06:20:40Z,"","2018",0.514,0.605,7,-5.363,1,0.0337,0.774,0.00000291,0.121,0.409,120.894,4
spotify:track:79jQsuUX9NAaVXKTXZ2DLJ,"Romance Is Boring","Romance Is Boring","Los Campesinos!",2010-01-26,155853,59,false,69oh5k00ex7bpgk11ozuiftdn,2022-08-05T15:36:24Z,"","Arts & Crafts",0.335,0.931,6,-2.65,0,0.0436,0.00334,0.0000357,0.236,0.545,128.438,4
spotify:track:0bhciG1J5Mn3aIfPjvHQIe,"Photo ID","I'm Allergic To Dogs!","Remi Wolf",2020-06-24,265263,55,true,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T02:45:31Z,"","Island Records",0.822,0.66,1,-3.637,1,0.0819,0.111,0,0.143,0.802,113.956,4
spotify:track:6bszosVJrRRAX5SOPwg1uE,"Rehab","Rehab","People Planet",2018-11-23,155749,23,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T02:46:22Z,"","People Planet",0.554,0.76,4,-4.866,1,0.0354,0.721,0,0.402,0.873,91.816,4
spotify:track:6nTiIhLmQ3FWhvrGafw2zj,"American Idiot","American Idiot","Green Day",2004-09-21,176346,83,true,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T02:47:02Z,"punk,pop punk","Reprise",0.38,0.988,1,-2.042,1,0.0639,0.0000264,0.0000786,0.368,0.769,186.113,4
spotify:track:6ynIYxXvZlOhkVY6zDh0Ja,"Party In The U.S.A.","Best of 00's - Anni Duemila","Miley Cyrus",2021-02-05,202733,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T02:47:21Z,"","UMG Recordings, Inc.",0.66,0.701,10,-4.649,0,0.0405,0.00112,0.00016,0.0871,0.436,96.002,4
spotify:track:455AfCsOhhLPRc68sE01D8,"Last Friday Night (T.G.I.F.)","Teenage Dream: The Complete Confection","Katy Perry",2012-03-12,230746,75,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T02:47:32Z,"pop","Capitol Records",0.649,0.814,3,-3.796,0,0.0416,0.00125,0.0000429,0.671,0.764,126.031,4
spotify:track:7dyi7AorhfCTJvGFjXwpyU,"Puppy Princess","Puppy Princess","Hot Freaks",2021-08-30,255733,67,false,69oh5k00ex7bpgk11ozuiftdn,2022-07-23T20:28:29Z,"","Elektra (NEK)",0.642,0.702,1,-4.342,1,0.0551,0.162,0,0.289,0.693,121.971,4
spotify:track:0VwNdo84DaVYLIkbVO86ND,"We Are Never Ever Getting Back Together","Red (Big Machine Radio Release Special)","Taylor Swift",2012-10-22,193146,71,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T02:47:58Z,"","Taylor Swift",0.628,0.676,7,-5.911,1,0.0916,0.00957,0.0000265,0.121,0.75,85.984,4
spotify:track:18jgcnw3spKqPXwoA6djEG,"Poker Face","Best of 00's - Anni Duemila","Lady Gaga",2021-02-05,238906,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T02:48:24Z,"art pop,pop","UMG Recordings, Inc.",0.851,0.818,4,-4.637,1,0.0789,0.112,0.00000294,0.0945,0.808,119.006,4
spotify:track:2sJDb11FkEgxg71BgMjNpi,"Paparazzi","Best of 00's - Anni Duemila","Lady Gaga",2021-02-05,208173,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T02:48:44Z,"art pop,pop","UMG Recordings, Inc.",0.761,0.734,5,-2.871,0,0.0428,0.129,0,0.086,0.375,114.907,4
spotify:track:3dYD57lRAUcMHufyqn9GcI,"Take Me To Church","Hozier","Hozier",2014-09-19,241688,84,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T02:49:05Z,"","Universal-Island Records Ltd.",0.575,0.664,4,-5.303,0,0.0481,0.637,0,0.116,0.437,129.071,4
spotify:track:1SCXzqKZdif5b33POmzwI4,"Angel Of Small Death & The Codeine Scene","Hozier","Hozier",2014-09-19,219214,65,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T02:49:17Z,"","Universal-Island Records Ltd.",0.374,0.638,4,-5.754,1,0.0549,0.213,0.0000799,0.12,0.37,92.645,4
spotify:track:4yiGLfzCc2jdByeQ2PIHXA,"Gas Gas Gas (Initial D)","Gas Gas Gas (Initial D)","Tsuko G.",2017-08-26,272404,2,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T02:49:30Z,"anime","Lunaris Records",0.495,0.856,10,-9.881,0,0.0504,0.000913,0,0.144,0.803,154.033,4
spotify:track:6vn8dvUpDC4YeaAh3BI25r,"I'm Still Standing","Sing (Original Motion Picture Soundtrack Deluxe)","Taron Egerton",2016-12-09,187853,68,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T02:50:11Z,"","Republic/Universal Pictures/Sing",0.588,0.903,10,-4.439,0,0.146,0.00663,0,0.0734,0.691,175.223,4
spotify:track:0VjIjW4GlUZAMYd2vXMi3b,"Blinding Lights","After Hours","The Weeknd",2020-03-20,200040,90,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T02:50:35Z,"","Republic Records",0.513,0.73,1,-5.94,1,0.0598,0.00143,0.0000954,0.0897,0.334,171.001,4
spotify:track:7MJQ9Nfxzh8LPZ9e9u68Fq,"Lose Yourself","SHADYXV","Eminem",2014-11-24,320626,72,true,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T02:51:27Z,"rap,hip hop","Shady Records",0.689,0.735,2,-4.545,1,0.267,0.00922,0.00072,0.365,0.059,171.403,4
spotify:track:0qOnSQQF0yzuPWsXrQ9paz,"Stereo Hearts (feat. Adam Levine)","The Papercut Chronicles II","Gym Class Heroes;Adam Levine",2011-11-11,210960,84,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T02:51:51Z,"","Decaydance/Fueled By Ramen",0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,4
spotify:track:2MKIadkPrRqaivpyn6cnI0,"Monster","Human","dodie",2019-01-18,245847,50,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T02:55:00Z,"","doddleoddle",0.831,0.606,9,-7.694,1,0.107,0.694,0.000109,0.0635,0.944,100.013,4
spotify:track:468BsK9sjyvH3vQFfRbBwD,"No Mercy (feat. BlackGryph0n & LittleJayneyCakes)","No Mercy","The Living Tombstone;Black Gryph0n;LittleJayneyCakes",2017-01-12,154465,64,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T02:55:07Z,"","Ghost Pixel Records",0.635,0.621,2,-5.936,1,0.0288,0.0466,0,0.128,0.844,105.047,4
spotify:track:68rVGSTnCiFOET9k5Vd8Se,"parents","the underrated youth","YUNGBLUD",2019-10-18,171880,62,true,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T02:55:31Z,"","Locomotion Recordings/Geffen Records",0.618,0.823,7,-4.76,1,0.0447,0.0132,0,0.288,0.58,82.004,4
spotify:track:3ZiuxcBeRanTjfHzVBuuQe,"Would You Be So Kind","You - EP","dodie",2017-08-11,180953,53,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T02:56:02Z,"","Independent",0.662,0.616,4,-9.621,1,0.206,0.156,0.000222,0.126,0.614,160.071,4
spotify:track:1uRKeDUiD4fDUEAjXbmYr6,"Bust Your Knee Caps - Johnny Don't Leave Me","Hey It's Pomplamoose","Pomplamoose",2014-06-21,185316,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T02:56:10Z,"","Pomplamoose",0.408,0.563,9,-5.97,0,0.0374,0.0473,0,0.0781,0.558,118.543,3
spotify:track:4V6skaUjH9nHd6J4YHC7NZ,"Phonograph","Who's Running Your Mind?","Piper Madison",2019-07-01,158820,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T02:57:29Z,"","Piper Madison",0.381,0.82,2,-6.549,1,0.0692,0.132,0,0.0888,0.219,164.052,4
spotify:track:0YammaEkYSeo9vQYZ1OwS6,"Say My Name","7","David Guetta;Bebe Rexha;J Balvin",2018-09-14,198946,69,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T02:58:10Z,"edm,reggaeton,latin","Parlophone (France)",0.703,0.66,10,-5.119,0,0.123,0.137,0,0.192,0.79,95.031,4
spotify:track:1mea3bSkSGXuIRvnydlB5b,"Viva La Vida","Viva La Vida or Death and All His Friends","Coldplay",2008-06-06,242373,87,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T03:00:06Z,"","Parlophone UK",0.486,0.617,5,-7.115,0,0.0287,0.0954,0.00000323,0.109,0.417,138.015,4
spotify:track:0O2NGu5ghst92sLDu5EYCa,"Mediterráneo - En Directo","Mucho Mas Que Dos (Live In Concert)","Ana Belén;Joan Manuel Serrat",1994-05-09,215800,44,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T03:00:54Z,"trova,nueva trova,singer-songwriter,bolero","Ariola",0.512,0.683,9,-11.551,0,0.0815,0.18,0,0.975,0.459,96.927,3
spotify:track:4LJhJ6DQS7NwE7UKtvcM52,"What's My Age Again?","Enema Of The State","blink-182",1999-06-01,148360,78,true,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T03:01:29Z,"pop punk,punk,rock,skate punk,emo","Geffen",0.391,0.951,6,-7.419,1,0.0688,0.012,0.000446,0.0878,0.468,157.663,4
spotify:track:2A0CxheiQGQdCiKtOR7jMP,"The Passenger (LaLaLa) [feat. MOKABY]","The Passenger (LaLaLa) [feat. MOKABY]","LUM!X;D.T.E;Gabry Ponte;MOKABY",2020-01-17,159360,58,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T03:01:38Z,"slap house,melbourne bounce,italo dance","Spinnin' Records",0.673,0.771,0,-6.178,0,0.137,0.0609,0.000277,0.209,0.687,125.061,4
spotify:track:2TxCwUlqaOH3TIyJqGgR91,"Mamma Mia","Abba","ABBA",1975,213266,79,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T03:01:52Z,"","Polar Music International AB",0.749,0.748,2,-7.011,1,0.0323,0.295,0.000443,0.469,0.827,137.547,4
spotify:track:0GjEhVFGZW8afUYGChu3Rr,"Dancing Queen","Arrival","ABBA",1976,230400,86,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T03:01:57Z,"","Polar Music International AB",0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,4
spotify:track:1v3SmmWX9lHYGXii4SmAts,"Violet","Phantom Pop","Wild Party",2014-10-07,179093,43,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T03:02:04Z,"","Fearless Records",0.42,0.882,6,-4.383,1,0.0466,0.014,0,0.36,0.643,171.07,4
spotify:track:2lghP4ZlOPfzuJYUEiucbX,"12 Years Howled","Your Parents Are Only Marginally Disappointed in Your Musical Taste","Bear Ghost",2014-04-18,233546,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T03:02:12Z,"","Bear Ghost",0.501,0.843,7,-4.333,1,0.0539,0.000675,0.0000123,0.302,0.823,160.011,4
spotify:track:5WnT1SXGrTIblOfRmV0O0Z,"Estoy de Exámenes, El Musical","Estoy de Exámenes, El Musical","Rodrigo Septién",2018-01-08,72763,37,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T03:02:26Z,"","GMFive Music",0.515,0.657,9,-7.304,1,0.161,0.795,0,0.129,0.839,169.609,4
spotify:track:3DamFFqW32WihKkTVlwTYQ,"Fireflies","Ocean Eyes","Owl City",2009-01-01,228346,79,false,69oh5k00ex7bpgk11ozuiftdn,2022-07-23T20:28:56Z,"","Universal Records",0.512,0.662,3,-6.797,1,0.0439,0.0275,0,0.118,0.472,180.114,4
spotify:track:6Dqs6JddZc16yl27MDzIWY,"Lotta True Crime","Public Void","Penelope Scott",2020-09-25,202319,0,true,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T03:02:38Z,"","Tesla's Pigeon",0.519,0.413,8,-14.462,1,0.21,0.331,0.0666,0.106,0.404,159.398,4
spotify:track:2QZ7WLBE8h2y1Y5Fb8RYbH,"In My Blood","Shawn Mendes","Shawn Mendes",2018-05-25,211360,72,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T03:04:14Z,"","Island Records",0.622,0.711,5,-7.321,1,0.0665,0.0573,0,0.13,0.487,140.016,4
spotify:track:1QNqrsNQ1JVLEwncov3lEY,"True Love (feat. Lily Allen)","The Truth About Love","P!nk;Lily Allen",2012-09-18,230739,67,true,69oh5k00ex7bpgk11ozuiftdn,2022-07-23T20:29:04Z,"","RCA Records Label",0.449,0.825,9,-4.762,1,0.324,0.00146,0,0.108,0.575,192.241,4
spotify:track:2UYdJwr4XHvxobgbOBkOTQ,"Permanence","I Want to Feel Chaotic","Bears In Trees",2020-06-05,183013,29,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T03:04:56Z,"","Counter Intuitive Records",0.68,0.502,2,-8.387,1,0.0408,0.48,0,0.102,0.672,125.963,4
spotify:track:2s4BsyV3KhhrtsdtNfzoqb,"Back To Black","Back To Black","Amy Winehouse",2006-01-01,240440,0,true,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T03:04:58Z,"","Universal Music Group",0.49,0.725,10,-3.304,1,0.0392,0.123,0.0000268,0.0983,0.335,123.28,4
spotify:track:39shmbIHICJ2Wxnk1fPSdz,"Should I Stay or Should I Go - Remastered","Combat Rock (Remastered)","The Clash",1982,188987,86,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T03:05:01Z,"punk","Sony Music UK",0.743,0.836,2,-6.465,1,0.116,0.0804,0,0.384,0.82,113.375,4
spotify:track:3MrWxJaD2AT0W9DjWF64Vm,"Come On Eileen","Too Rye Ay","Dexys Midnight Runners",1982-07-22,287306,78,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T03:05:01Z,"","Mercury Nashville",0.45,0.656,2,-7.049,1,0.0472,0.664,0.00000302,0.259,0.782,106.61,4
spotify:track:7pgONibC0NDQ5AQLcR29eS,"A Very Musical Meltdown","A Very Musical Meltdown","Reb Day",2018-04-28,194750,20,true,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T03:05:02Z,"","846186 Records DK",0.857,0.416,9,-13.774,1,0.111,0.269,0,0.112,0.625,93.992,4
spotify:track:1jJci4qxiYcOHhQR247rEU,"Kids","Oracular Spectacular","MGMT",2007-12-14,302840,83,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-08T03:05:08Z,"indie","Red Ink/Columbia",0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,4
spotify:track:1TAC5SANfK7l6wGHtUQ7MX,"Lone Digger","<I°_°I>","Caravan Palace",2015-10-16,229804,56,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-10T19:49:17Z,"electro swing,swing music,nu jazz","Café de la danse",0.767,0.938,5,-4.433,0,0.0505,0.592,0.0193,0.118,0.868,123.99,4
spotify:track:4UicwYFLdxrFl2gLVvlsiF,"Russian","<I°_°I>","Caravan Palace",2015-10-16,241366,36,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-10T19:59:17Z,"electro swing,swing music,nu jazz","Café de la danse",0.803,0.881,1,-6.626,0,0.188,0.167,0.00196,0.221,0.784,125.985,4
spotify:track:75P61qDL1jMCHW13Su8bee,"Black Betty","Black Betty","Caravan Palace",2017-05-26,189956,45,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-10T20:02:58Z,"electro swing,swing music,nu jazz","Dramophone",0.832,0.948,4,-3.979,0,0.0502,0.192,0.000117,0.0806,0.864,121.973,4
spotify:track:5st5644IlBmKiiRE73UsoZ,"Fuck You","It's Not Me, It's You","Lily Allen",2009-02-06,219893,61,true,69oh5k00ex7bpgk11ozuiftdn,2021-02-11T21:32:34Z,"","Parlophone UK",0.775,0.904,1,-4.08,0,0.0437,0.0271,0.000303,0.06,0.84,130.009,4
spotify:track:1AkO4OZeeB8pPCl2MWGhOS,"Wild Side -Anime Ver.-","Wild Side -Anime Ver.-","ALI",2019-10-10,89666,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-12T04:43:14Z,"anime,j-pop","NITRON concepts",0.578,0.875,5,-2.132,0,0.0642,0.0989,0,0.351,0.617,133.964,4
spotify:track:09sRICuzoNrckAeBOBPI73,"Huxley","Nuestra","La Vida Bohème",2010-02-10,225255,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-14T18:29:42Z,"latin alternative,latin indie,latin rock","Independiente",0.518,0.797,11,-4.539,0,0.0361,0.000194,0.0144,0.137,0.563,125.026,4
spotify:track:2kd0T6zgABT8P0s2h9QU5O,"Es Épico","Muerte","Canserbero",2012-03-22,361978,72,true,69oh5k00ex7bpgk11ozuiftdn,2021-02-15T21:53:33Z,"latin hip hop,rap","La Biblioteca, LLC",0.665,0.816,0,-6.753,1,0.266,0.448,0,0.297,0.745,93.37,4
spotify:track:4r9hiElqKWMPT4Z3vN2exq,"A Lovely Night","La La Land (Original Motion Picture Soundtrack)","Ryan Gosling;Emma Stone",2016-12-09,236506,64,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-16T14:11:40Z,"musicals","UMGRI Interscope",0.364,0.478,7,-8.645,1,0.0473,0.299,0.0015,0.124,0.493,134.551,4
spotify:track:2cKovq3l6OJjhVVDbVKOsr,"The Other Side","The Greatest Showman (Original Motion Picture Soundtrack)","Hugh Jackman;Zac Efron",2017-12-08,214373,75,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-16T19:09:59Z,"musicals","Atlantic Records",0.638,0.795,0,-8.45,1,0.302,0.00433,0.00139,0.153,0.31,153.99,4
spotify:track:21jGcNKet2qwijlDFuPiPb,"Circles","Hollywood's Bleeding","Post Malone",2019-09-06,215280,86,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-17T19:02:27Z,"","Republic Records",0.695,0.763,0,-3.497,1,0.0396,0.189,0.00242,0.0863,0.551,120.042,4
spotify:track:6suYoN4gFkanqOBn5yRnJC,"Boys Will Be Bugs","Animal Kingdom","Cavetown",2019-04-12,329049,67,true,69oh5k00ex7bpgk11ozuiftdn,2021-02-17T21:28:16Z,"bedroom pop","Oat Milk Industries and Many Hats Endeavors",0.486,0.528,1,-11.722,1,0.0463,0.00387,0.000014,0.106,0.452,178.519,4
spotify:track:3gjRRs7gmh3Euynu1cau1d,"This December","Montgomery Ricky","Ricky Montgomery",2016-04-08,181920,65,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-17T21:28:20Z,"","Warner Records",0.659,0.873,9,-4.873,1,0.0504,0.0253,0,0.132,0.891,139.946,4
spotify:track:6TfBA04WJ3X1d1wXhaCFVT,"You're Gonna Go Far, Kid","Rise And Fall, Rage And Grace","The Offspring",2008-06-17,177826,82,true,69oh5k00ex7bpgk11ozuiftdn,2021-02-20T22:52:15Z,"punk,skate punk","Concord Records",0.55,0.917,0,-3.159,1,0.0638,0.00428,0,0.197,0.601,126.115,4
spotify:track:2Fs2EzT6lR7b2OCu0zzjQL,"Russian Girl","C'est la vie","Jenia Lubich",2011-12-09,146123,59,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-21T05:45:08Z,"","Kwaidan Records",0.681,0.481,9,-8.33,0,0.0292,0.74,0.00000464,0.0978,0.32,154.967,4
spotify:track:3Dv1eDb0MEgF93GpLXlucZ,"Say So","Hot Pink","Doja Cat",2019-11-07,237894,78,true,69oh5k00ex7bpgk11ozuiftdn,2021-02-21T05:45:24Z,"","Kemosabe Records/RCA Records",0.787,0.673,11,-4.583,0,0.159,0.264,0.00000335,0.0904,0.779,110.962,4
spotify:track:78qd8dvwea0Gosb6Fe6j3k,"Boss Bitch","Boss Bitch","Doja Cat",2020-01-23,134239,75,true,69oh5k00ex7bpgk11ozuiftdn,2021-02-21T05:45:31Z,"","Atlantic Records",0.707,0.955,10,-4.593,0,0.222,0.127,0,0.202,0.575,125.989,4
spotify:track:3FxPbp05KjMBa4HbhAJTH0,"SugarCrash!","SugarCrash!","ElyOtto",2020-08-25,80117,0,true,69oh5k00ex7bpgk11ozuiftdn,2021-02-21T06:50:58Z,"hyperpop","ElyOtto",0.745,0.74,0,-6.558,1,0.097,0.53,0.0000737,0.0936,0.36,97.735,4
spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,"Hey Ya!","Speakerboxxx/The Love Below","Outkast",2003,235213,84,true,69oh5k00ex7bpgk11ozuiftdn,2021-02-22T16:29:09Z,"southern hip hop,hip hop","Arista",0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,4
spotify:track:0nrRP2bk19rLc0orkWPQk2,"Wake Me Up","True","Avicii",2013-09-16,247426,86,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-22T16:31:43Z,"edm","Pophouse Entertainment Group",0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,4
spotify:track:2qEIVphvwMEkE35CXxdWAT,"Deal with the devil","Deal with the devil","Tia",2017-08-23,282546,57,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-22T16:37:19Z,"anime","DIVEIIentertainment",0.492,0.939,2,-1.596,1,0.158,0.0232,0.000196,0.304,0.693,141.942,4
spotify:track:6K4t31amVTZDgR3sKmwUJJ,"The Less I Know The Better","Currents","Tame Impala",2015-07-17,216320,89,true,69oh5k00ex7bpgk11ozuiftdn,2021-02-22T23:17:00Z,"neo-psychedelic,indie","Universal Music Australia Pty. Ltd.",0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,4
spotify:track:1bWcPJJkxUijSo111CKjHv,"Gypsy Woman","The Words You Don't Swallow","Anarbor",2010-04-20,189226,46,false,69oh5k00ex7bpgk11ozuiftdn,2022-08-05T15:37:32Z,"pop punk","Hopeless Records",0.502,0.899,5,-3.054,0,0.0429,0.000933,0,0.0738,0.731,153.066,4
spotify:track:22UDw8rSfLbUsaAGTXQ4Z8,"American Boy","Shine","Estelle;Kanye West",2008-03-28,284733,4,true,69oh5k00ex7bpgk11ozuiftdn,2021-02-22T23:18:57Z,"rap","Woah Dad!",0.727,0.729,0,-2.99,1,0.326,0.171,0,0.07,0.512,117.932,4
spotify:track:15tHagkk8z306XkyOHqiip,"I'll Be There for You - Theme From ""Friends""","L.P.","The Rembrandts",1995-05-02,188359,67,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-22T23:21:16Z,"","Atlantic Records",0.32,0.917,9,-5.903,1,0.0771,0.0717,0,0.169,0.715,190.757,4
spotify:track:0tZkVZ9DeAa0MNK2gY5NtV,"Baby I'm Yours","By Your Side","Breakbot;Irfane",2012-09-17,215506,66,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-22T23:32:21Z,"french house,nu disco","Ed Banger Records",0.829,0.792,2,-3.755,0,0.0668,0.726,0.00000583,0.122,0.758,118.05,4
spotify:track:2oSpQ7QtIKTNFfA08Cy0ku,"It's The End Of The World As We Know It (And I Feel Fine)","Document (R.E.M. No. 5)","R.E.M.",1987-09-01,246933,68,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-22T23:44:29Z,"jangle pop,alternative rock,rock","IRS",0.381,0.894,7,-8.638,1,0.037,0.0258,0,0.0251,0.797,205.528,4
spotify:track:3QjIdDDKoZRyfWDKZC4Ayb,"History Maker","History Maker","DEAN FUJIOKA",2016-10-07,190044,44,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-22T23:49:39Z,"anime","A-Sketch",0.397,0.668,9,-4.292,1,0.0855,0.102,0,0.0744,0.456,67.012,4
spotify:track:0UD6mo4q4YiH5GnSfvNNP5,"Back In School","No Culture (Deluxe)","Mother Mother",2017-02-10,193720,49,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-22T23:49:42Z,"","Mother Mother Music",0.58,0.926,1,-4.88,0,0.0659,0.0434,0.00447,0.0868,0.783,160.037,4
spotify:track:3zjjzKg16tczCMwckGKGuH,"Happy Pills","Happy Pills","Weathers",2016-06-03,203080,65,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-22T23:49:47Z,"","RCA Records Label",0.521,0.885,4,-4.934,0,0.125,0.00327,0.00904,0.324,0.344,115.985,4
spotify:track:1R8kvV2AgNPCA2Pp4Im1Ao,"Baby Hotline","Baby Hotline / Tea Errors","Jack Stauber's Micropop",2019-03-21,291317,71,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-22T23:49:54Z,"","Plopscotch Records",0.74,0.357,0,-9.921,1,0.0352,0.377,0.047,0.328,0.453,119.973,4
spotify:track:3SnpCALgmzVy7k07aAXbuA,"Checkmate","Kid Krow","Conan Gray",2020-03-20,148280,58,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-22T23:50:06Z,"","Republic Records",0.512,0.716,1,-4.13,1,0.304,0.0669,0.00000904,0.147,0.703,151.484,4
spotify:track:4waqcUQWdj0yH26STWl2Rq,"Rosas","Lo Que Te Conte Mientras Te Hacias La Dormida","La Oreja de Van Gogh",2003,236506,80,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-23T12:13:02Z,"latin pop","Columbia",0.783,0.685,9,-5.008,1,0.0271,0.627,0.00000349,0.108,0.54,107.01,4
spotify:track:0oks4FnzhNp5QPTZtoet7c,"Giorgio by Moroder","Random Access Memories","Daft Punk",2013-05-20,544626,65,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-23T12:13:53Z,"french house,electronic,electro","Columbia",0.74,0.682,9,-10.42,0,0.0504,0.0692,0.53,0.381,0.41,113.201,4
spotify:track:4M20s5WxhBx5rWx5CSAFmw,"Uwu","Uwu","Trashu",2020-01-06,207229,33,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-23T18:02:53Z,"","Guayaba Records",0.711,0.586,5,-9.589,1,0.0754,0.619,0.00299,0.135,0.92,152.043,4
spotify:track:65uoaqX5qcjXZRheAj1qQT,"Dernière danse","Mini World","Indila",2014-01-01,213493,81,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-23T20:58:10Z,"french pop","Universal Music Division Island Def Jam",0.669,0.449,0,-7.658,0,0.049,0.184,0,0.0729,0.327,114.924,4
spotify:track:2niUiaoJDCzNldW0pV66zb,"Nunca Es Suficiente","Hasta la Raíz (Edición Especial)","Natalia Lafourcade",2015-11-13,237106,72,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-23T20:58:41Z,"latin folk,bolero,latin indie,latin alternative,latin folklore","RCA Records Label",0.699,0.61,2,-9.308,0,0.0541,0.511,0.00000231,0.127,0.846,178.112,4
spotify:track:7hCNBVRhHzcsRAv0TQnOzq,"Runaway Baby","Doo-Wops & Hooligans","Bruno Mars",2010-05-11,148448,76,false,69oh5k00ex7bpgk11ozuiftdn,2021-02-23T20:59:37Z,"","Elektra (NEK)",0.658,0.762,10,-3.028,0,0.0425,0.263,0,0.127,0.823,163.864,4
spotify:track:4cluDES4hQEUhmXj6TXkSo,"What Makes You Beautiful","Up All Night","One Direction",2012-05-25,199986,85,false,69oh5k00ex7bpgk11ozuiftdn,2022-07-23T20:29:47Z,"","Syco Music UK",0.726,0.787,4,-2.494,1,0.0737,0.009,0,0.0596,0.888,124.99,4
